chr1	1185112	1185363	chr1	1185113	1185114	NA	NA	10	1	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185114	1185115	NA	NA	NA	NA	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185150	1185151	NA	NA	6	1	NA	NA	6	0	NA	NA	5	1	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185151	1185152	NA	NA	NA	NA	NA	NA	5	2	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185155	1185156	NA	NA	3	3	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185156	1185157	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185197	1185198	NA	NA	8	0	NA	NA	NA	NA	5	1	3	3	9	0	NA	NA
chr1	1185112	1185363	chr1	1185198	1185199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA
chr1	1185112	1185363	chr1	1185202	1185203	NA	NA	6	1	NA	NA	NA	NA	6	0	NA	NA	7	2	NA	NA
chr1	1185112	1185363	chr1	1185203	1185204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA
chr1	1185112	1185363	chr1	1185206	1185207	NA	NA	7	0	NA	NA	NA	NA	6	0	NA	NA	8	0	NA	NA
chr1	1185112	1185363	chr1	1185207	1185208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA
chr1	1185112	1185363	chr1	1185212	1185213	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	7	1	NA	NA
chr1	1185112	1185363	chr1	1185213	1185214	NA	NA	5	1	6	0	6	0	NA	NA	NA	NA	6	0	NA	NA
chr1	1185112	1185363	chr1	1185218	1185219	NA	NA	6	0	NA	NA	NA	NA	6	0	NA	NA	8	0	NA	NA
chr1	1185112	1185363	chr1	1185219	1185220	NA	NA	6	0	6	0	6	0	NA	NA	NA	NA	6	0	NA	NA
chr1	1185112	1185363	chr1	1185237	1185238	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	5	2	NA	NA
chr1	1185112	1185363	chr1	1185238	1185239	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185260	1185261	NA	NA	NA	NA	NA	NA	5	1	NA	NA	6	0	6	0	NA	NA
chr1	1185112	1185363	chr1	1185261	1185262	NA	NA	5	1	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185312	1185313	NA	NA	7	0	NA	NA	9	0	NA	NA	7	0	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185316	1185317	NA	NA	8	0	NA	NA	9	0	NA	NA	7	0	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185329	1185330	NA	NA	6	2	NA	NA	9	0	NA	NA	7	1	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185330	1185331	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185340	1185341	NA	NA	7	0	NA	NA	10	0	NA	NA	9	0	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185341	1185342	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	6	0	NA	NA
chr1	1185112	1185363	chr1	1185345	1185346	NA	NA	6	0	NA	NA	12	0	NA	NA	7	1	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185346	1185347	NA	NA	NA	NA	6	0	6	0	NA	NA	NA	NA	6	0	NA	NA
chr1	1185112	1185363	chr1	1185352	1185353	NA	NA	NA	NA	NA	NA	10	0	NA	NA	8	0	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185353	1185354	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	7	1	NA	NA
chr1	1185112	1185363	chr1	1185354	1185355	NA	NA	NA	NA	NA	NA	10	0	NA	NA	8	0	NA	NA	NA	NA
chr1	1185112	1185363	chr1	1185355	1185356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	1	NA	NA
chr1	1298849	1299100	chr1	1298920	1298921	NA	NA	NA	NA	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1298849	1299100	chr1	1298974	1298975	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1298849	1299100	chr1	1298987	1298988	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1299339	1299590	chr1	1299366	1299367	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1299339	1299590	chr1	1299405	1299406	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	1299339	1299590	chr1	1299435	1299436	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2073404	2073655	chr1	2073408	2073409	NA	NA	9	0	6	0	6	0	6	1	6	0	10	0	7	0
chr1	2073404	2073655	chr1	2073426	2073427	NA	NA	11	0	5	2	8	0	8	0	NA	NA	12	0	NA	NA
chr1	2073404	2073655	chr1	2073430	2073431	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2073404	2073655	chr1	2073431	2073432	NA	NA	11	0	7	0	8	0	8	0	NA	NA	11	1	NA	NA
